,title,label,num_label,processed_text
2058,Project Planner (Primavera P6) - Submarines,CLASS7,6,project planner primavera p submarine
2059,Planner,CLASS13,12,planner
2060,ReprÃƒÂ©sentant Technique,CLASS5,4,reprãƒâ©sentant technique
2061,"Rolls-Royce Commercial Degree Apprenticeship - Derby, UK",CLASS13,12,rollsroyce commercial degree apprenticeship derby uk
2062,Cognos Report Writer - Submarines,CLASS13,12,cognos report writer submarine
2063,Prog Controller B,CLASS5,4,prog controller b
2064,Senior SME Ã¢â‚¬â€œ Data Specialist,CLASS5,4,senior sme ã¢â‚¬â€œ data specialist
2065,MRPC (Buy),CLASS7,6,mrpc buy
2066,Programme Lead- Adour,CLASS6,5,programme lead adour
2067,Customer Delivery Controller,CLASS7,6,customer delivery controller
2068,Service Coordinator - Customer Orders (f/m/d),CLASS7,6,service coordinator customer order fmd
2069,S&D Central PAR Sr. Analyst,CLASS13,12,sd central par sr analyst
2070,Sr Analyst - Access Management,CLASS3,2,sr analyst access management
2071,Counterparty Enablement Integration Mgr,CLASS7,6,counterparty enablement integration mgr
2072,"Core Analyst, Monitoring & Surveillance",CLASS13,12,core analyst monitoring surveillance
2073,Vessel Commercial Operator,CLASS7,6,vessel commercial operator
2074,Energy Transition Program Manager,CLASS13,12,energy transition program manager
2075,"Construction Planner - Monaca, PA",CLASS13,12,construction planner monaca pa
2076,Onshore Renewable Power Asset MGR - APAC,CLASS13,12,onshore renewable power asset mgr apac
2077,China PAR Business Analyst,CLASS13,12,china par business analyst
2078,FS Europe & East Analyst,CLASS13,12,f europe east analyst
2079,SC Specialist Excellence - Assurance,CLASS13,12,sc specialist excellence assurance
2080,Records Administrator,CLASS3,2,record administrator
2081,Sr Team Lead - ADT,CLASS13,12,sr team lead adt
2082,Contract Performance Analyst,CLASS13,12,contract performance analyst
2083,Early Careers Apprentice Practitioner,CLASS13,12,early career apprentice practitioner
2084,Instructional Designer (Workstation)-Up to 20K Sign On Bonus,CLASS13,12,instructional designer workstationup k sign bonus
2085,Minuteman III Ground Electrical Program Manager II,CLASS13,12,minuteman iii ground electrical program manager ii
2086,Evidence Technician ($5k Sign-on Bonus),CLASS3,2,evidence technician k signon bonus
2087,Sr Maps/Charts Cataloger,CLASS13,12,sr mapscharts cataloger
2088,MMS Visual Information Specialist,CLASS13,12,mm visual information specialist
2089,Information Operations (IO)/Irregular Warfare (IW) SME,CLASS13,12,information operation ioirregular warfare iw sme
2090,Circulation Specialist,CLASS13,12,circulation specialist
2091,Value Stream Spec Sr (2nd Shift),CLASS5,4,value stream spec sr nd shift
2092,Wargame Analyst,CLASS13,12,wargame analyst
2093,Operational Analysis Capability Group Manager (On site),CLASS7,6,operational analysis capability group manager site
2094,FOSOV/NSW Project Analyst,CLASS13,12,fosovnsw project analyst
2095,Director of Programs - Aircraft Carriers PSM,CLASS13,12,director program aircraft carrier psm
2096,Targeting Analyst,CLASS6,5,targeting analyst
2097,Crane Operator,CLASS13,12,crane operator
2098,Proposal Analyst Intern - Summer 2023-Remote,CLASS13,12,proposal analyst intern summer remote
2099,Tactics and Weapons Instructor,CLASS13,12,tactic weapon instructor
2100,Obsolescence Management Lead,CLASS13,12,obsolescence management lead
2101,Management Analyst,CLASS13,12,management analyst
2102,Anti-Tamper Expert,CLASS8,7,antitamper expert
2103,PPS Trainer III,CLASS13,12,pps trainer iii
2104,Lead Mk 45 Tech Lead,CLASS5,4,lead mk tech lead
2105,DO NOT APPLY - TEST POSITION,CLASS13,12,apply test position
2106,Internship: Personnel Security (non-thesis),CLASS13,12,internship personnel security nonthesis
2107,Deputy Manager - Administration & IR,CLASS13,12,deputy manager administration ir
2108,Waste Metal Controller,CLASS7,6,waste metal controller
2109,Major Incident Manager,CLASS3,2,major incident manager
2110,PGM Control/Weigh Master,CLASS13,12,pgm controlweigh master
2111,RESPONSABLE DE SITE - Pays de la Loire (H/F),CLASS13,12,responsable de site pay de la loire hf
2112,Specjalista ds. Najmu KrÃƒÂ³tkoterminowego oraz Floty WÃ…â€šasnej,CLASS7,6,specjalista d najmu krãƒâtkoterminowego oraz floty wã…â€šasnej
2113,Managing Director Volvo Truck Center BelgiÃƒÂ«,CLASS13,12,managing director volvo truck center belgiãƒâ «
2114,Program Support Manager Drones F/H,CLASS11,10,program support manager drone fh
2115,Professional Portfolio & Performance Management,CLASS10,9,professional portfolio performance management
2116,Technical Service Manager/ SLS_Life Science (Tokyo),CLASS5,4,technical service manager slslife science tokyo
2117,Facilities/Engineering Manager,CLASS8,7,facilitiesengineering manager
2118,Ingenieur Support Technique,CLASS5,4,ingenieur support technique
2119,(Senior) Inhouse Consultant/Project Manager (all genders),CLASS6,5,senior inhouse consultantproject manager gender
2120,Responsable RSE LVMH (F/H),CLASS13,12,responsable rse lvmh fh
2121,[LVMH Beauty] DIOR Product Manager - Makeup,CLASS6,5,lvmh beauty dior product manager makeup
2122,CQV / Qualification and Validation Specialist (f/m/d),CLASS13,12,cqv qualification validation specialist fmd
2123,Associate Proposal Manager,CLASS13,12,associate proposal manager
2124,Head of Automation Biologics Visp (f/m/d),CLASS5,4,head automation biologics visp fmd
2125,Manager - Service Transition Operation Enablement Platform,CLASS13,12,manager service transition operation enablement platform
2126,Archivar (m/w/d) Ã¢â‚¬â€œ Unternehmensarchiv/-geschichte (zunÃƒÂ¤chst befristet bis Dezember 2024),CLASS13,12,archivar mwd ã¢â‚¬â€œ unternehmensarchivgeschichte zunãƒâ¤chst befristet bi dezember
2127,LKW Fahrer / Kraftfahrer im Nahverkehr (m/w/d),CLASS13,12,lkw fahrer kraftfahrer im nahverkehr mwd
2128,Gerencia Comercial Agronegocios CA y CAR,CLASS7,6,gerencia comercial agronegocios ca car
2129,"Fluid Site Manager (Lebanon, NH)",CLASS7,6,fluid site manager lebanon nh
2130,COORDENADOR DE DESENVOLVIMENTO TÃƒâ€°CNICO - Tratamento de ÃƒÂguas,CLASS8,7,coordenador de desenvolvimento tãƒâ€°cnico tratamento de ãƒâguas
2131,Water Treatment Specialist,CLASS13,12,water treatment specialist
2132,Stage Assistant(e) HSE F/H,CLASS13,12,stage assistante hse fh
2133,Director Corporate Planning & Strategy (m/f/d),CLASS7,6,director corporate planning strategy mfd
2134,QSHE Assistant,CLASS7,6,qshe assistant
2135,Driver/operative,CLASS13,12,driveroperative
2136,Nutrition Business Development Manager Value Added Services,CLASS13,12,nutrition business development manager value added service
2137,Quantity Surveyor,CLASS7,6,quantity surveyor
2138,Analista de Programa de Fidelidade Sr.,CLASS6,5,analista de programa de fidelidade sr
2139,Teknisk fastighetsfÃƒÂ¶rvaltare,CLASS5,4,teknisk fastighetsfãƒâ¶rvaltare
2140,Senior Category Manager,CLASS6,5,senior category manager
2141,Facility management & Real Estate coordinator,CLASS13,12,facility management real estate coordinator
2142,Manager Global Mobility (m/w/d),CLASS13,12,manager global mobility mwd
2143,Information Technology Summer Intern,CLASS5,4,information technology summer intern
2144,Continuous Improvement & Real Estate and Facility Manager IMETA,CLASS13,12,continuous improvement real estate facility manager imeta
2145,Chef-fe de Projet PLM F/H,CLASS5,4,cheffe de projet plm fh
2146,Assistente de planejamento (TemporÃƒÂ¡rio),CLASS13,12,assistente de planejamento temporãƒâ¡rio
2147,Pilote de dÃƒÂ©ploiement de la solution MES / E-PROD F/H,CLASS5,4,pilote de dãƒâ©ploiement de la solution me eprod fh
2148,Controls and Connectivity Lead,CLASS5,4,control connectivity lead
2149,Alternance - Magasinier Cariste - CAP/Bac Pro - (DÃƒÂ©pt 06 - Carros) - F/H,CLASS13,12,alternance magasinier cariste capbac pro dãƒâ©pt carros fh
2150,Stage - Support aux chefs de projets immobiliers -Bac+4/5 - Rueil Malmaison (92) - F/H,CLASS13,12,stage support aux chef de projets immobiliers bac rueil malmaison fh
2151,Schneider electric - Programme de dÃƒÂ©veloppement des diplÃƒÂ´mÃƒÂ©s (printemps 2023),CLASS13,12,schneider electric programme de dãƒâ©veloppement de diplãƒâ´mãƒâ©s printemps
2152,Mitarbeiter:in im Vertrieb - Betreuung von Wohnungsbaugesellschaften und Architekten - Elektrotechnik (w/m/d),CLASS6,5,mitarbeiterin im vertrieb betreuung von wohnungsbaugesellschaften und architekten elektrotechnik wmd
2153,Category Project Manager,CLASS13,12,category project manager
2154,Applikationsingenieur Ã¢â‚¬â€œ Motor Control Center (MCC) (w/m/d),CLASS13,12,applikationsingenieur ã¢â‚¬â€œ motor control center mcc wmd
2155,Structural Packaging Engineer,CLASS8,7,structural packaging engineer
2156,Site Reliability Engineer (Engineering Centre),CLASS4,3,site reliability engineer engineering centre
2157,Senior DevOps Engineer (Engineering Centre),CLASS5,4,senior devops engineer engineering centre
2158,DevSecOps Engineer (Data),CLASS5,4,devsecops engineer data
2159,Audit Analyst,CLASS3,2,audit analyst
2160,Senior Data Privacy Advisor - 7 Month FTC,CLASS5,4,senior data privacy advisor month ftc
2161,Partnership Producer,CLASS6,5,partnership producer
2162,CES Japan Requirement Engineer,CLASS4,3,ce japan requirement engineer
2163,Quality Manager in Project for UX(TM),CLASS8,7,quality manager project uxtm
2164,PSS_Customer Technical Manager,CLASS11,10,psscustomer technical manager
2165,Bezirksleiter Endverbraucher - Raum Schleswig-Holstein (m/w/divers),CLASS11,10,bezirksleiter endverbraucher raum schleswigholstein mwdivers
2166,Praktikum - QualitÃƒÆ’Ã‚Â¤t / Safety and Motion,CLASS8,7,praktikum qualitãƒæ ’ ã‚â¤t safety motion
2167,Senior Engineer - OEM Sales & Application Engineering,CLASS6,5,senior engineer oem sale application engineering
2168,SAP ABAP Consultant (SPIRIT Project Based),CLASS5,4,sap abap consultant spirit project based
2169,Senior Packaging engineer,CLASS8,7,senior packaging engineer
2170,Supplier Quality Management Semiconductors - Microcontroller Memories,CLASS8,7,supplier quality management semiconductor microcontroller memory
2171,Development Quality Engineer for SW UX (TM),CLASS5,4,development quality engineer sw ux tm
2172,System Engineer - Driver Assistance Systems (m/f/diverse),CLASS4,3,system engineer driver assistance system mfdiverse
2173,Customer Satisfaction Manager ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ Premium Sport Industry (m/f/diverse),CLASS2,1,customer satisfaction manager ãƒâ¢ã¢â€šâ¬ã¢â‚¬å “ premium sport industry mfdiverse
2174,Salesforce CPQ / CRM Solution Architect,CLASS6,5,salesforce cpq crm solution architect
2175,Scrum Master for UX (TM),CLASS5,4,scrum master ux tm
2176,Praktikum - Facility Management,CLASS13,12,praktikum facility management
2177,ADAS_Test and Validation Lead Engineer,CLASS4,3,adastest validation lead engineer
2178,SAP WM Consultant (Project-based),CLASS5,4,sap wm consultant projectbased
2179,Vehicle Integration and Test Tool Engineer,CLASS4,3,vehicle integration test tool engineer
2180,Remote_R&D System Project Leader (Security & Privacy Manager)_VED_ESS,CLASS4,3,remoterd system project leader security privacy managervedess
2181,PJ - PI/PPE - OTR & Bladder Intern,CLASS13,12,pj pippe otr bladder intern
2182,Praktikum - HR Operative Personalarbeit (m/w/divers),CLASS1,0,praktikum hr operative personalarbeit mwdivers
2183,IFS Global Lean Manager,CLASS13,12,ifs global lean manager
2184,Functional Safety Specialist (m/w/divers),CLASS8,7,functional safety specialist mwdivers
2185,KarbantartÃƒÆ’Ã‚Â³ folyamatmÃƒÆ’Ã‚Â©rnÃƒÆ’Ã‚Â¶k,CLASS8,7,karbantartãƒæ ’ ã‚â folyamatmãƒæ ’ ã‚â©rnãƒæ ’ ã‚â¶k
2186,Business Analyst R&D Controlling (m/f/diverse),CLASS10,9,business analyst rd controlling mfdiverse
2187,Requirements Engineer for CE (Iasi),CLASS4,3,requirement engineer ce iasi
2188,ElektrikÃƒÆ’Ã‚Â¡r (ÃƒÆ’Ã…Â¡drÃƒâ€¦Ã‚Â¾ba budov),CLASS13,12,elektrikãƒæ ’ ã‚â¡r ãƒæ ’ ã…â¡drãƒâ€¦ã‚â¾ba budov
2189,Embedded Penetration Tester (Ethical Hacker) - CES (TM),CLASS5,4,embedded penetration tester ethical hacker ce tm
2190,Head of Plant Dannenberg (m/f/diverse),CLASS8,7,head plant dannenberg mfdiverse
2191,Continental is hiring in Craiova!Join our Engineering&Programming Team,CLASS5,4,continental hiring craiovajoin engineeringprogramming team
2192,R&D Project Controller ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ BA AM CSC TM,CLASS4,3,rd project controller ãƒâ¢ã¢â€šâ¬ã¢â‚¬å “ ba csc tm
2193,Werkstudent Controlling (m/w/d),CLASS10,9,werkstudent controlling mwd
2194,Digital Transformation Specialist (m/f/diverse),CLASS5,4,digital transformation specialist mfdiverse
2195,"Senior/Engineer, Supplier Quality Mgt (LCD Component Introduction )",CLASS8,7,seniorengineer supplier quality mgt lcd component introduction
2196,SAM_HBS(Hydraulic Brake System)_Quality Engineer,CLASS8,7,samhbshydraulic brake systemquality engineer
2197,Project Manager Railway (m/f/diverse),CLASS13,12,project manager railway mfdiverse
2198,Praktikum - Fertigungsplanung/New Product Launch Management,CLASS8,7,praktikum fertigungsplanungnew product launch management
2199,Logistikplaner (m/w/divers),CLASS7,6,logistikplaner mwdivers
2200,Customer Quality Manager (CQM) - Automotive Quality,CLASS8,7,customer quality manager cqm automotive quality
2201,SQM EL&EM Team Supervisor,CLASS13,12,sqm elem team supervisor
2202,"SW Development Engineer (m/f/diverse) limited until April 30, 2024",CLASS5,4,sw development engineer mfdiverse limited april
2203,Development Engineer - Sustainability & Ergonomics (m/f/diverse),CLASS4,3,development engineer sustainability ergonomics mfdiverse
2204,Werkstudent - Vehicle Environment Integration (m/w/divers),CLASS4,3,werkstudent vehicle environment integration mwdivers
2205,Senior Engineer for SW Architecture / Requirements (m/f/diverse),CLASS5,4,senior engineer sw architecture requirement mfdiverse
2206,DevOps Engineer for Autonomous Mobility (Iasi),CLASS5,4,devops engineer autonomous mobility iasi
2207,Customer Quality Management Engineer,CLASS8,7,customer quality management engineer
2208,Local Information Security Advisor (ISA),CLASS5,4,local information security advisor isa
2209,"SAP CRM, Central Key User - Asia Pac",CLASS6,5,sap crm central key user asia pac
2210,Order-To-Cash (OTC) Specialist,CLASS10,9,ordertocash otc specialist
2211,Customer Product Quality Manager for UX (TM),CLASS8,7,customer product quality manager ux tm
2212,"Manager, Functional Safety- Asia",CLASS8,7,manager functional safety asia
2213,"HBS - Senior Specialist, Robot Navigation",CLASS4,3,hb senior specialist robot navigation
2214,"HBS - Specialist, Robot Mapping",CLASS4,3,hb specialist robot mapping
2215,Project Manager for User Experience for German OEM (TM),CLASS5,4,project manager user experience german oem tm
2216,"HBS - Principal Specialist, Robot Navigation",CLASS4,3,hb principal specialist robot navigation
2217,PJ - Plant Operation - Plant Operations Manager,CLASS8,7,pj plant operation plant operation manager
2218,Experienced SW Engineer for SMY (TM),CLASS5,4,experienced sw engineer smy tm
2219,Werkstudent - Co-pace Organisation (Start-Up) (m/w/divers),CLASS13,12,werkstudent copace organisation startup mwdivers
2220,System Engineer for HIL Autonomous Mobility (Iasi),CLASS4,3,system engineer hil autonomous mobility iasi
2221,Head of Plant Management (Plant manager) - Delicias,CLASS8,7,head plant management plant manager delicias
